Country_A,Country_B,Conflict_Type,Year,Duration_Days,Military_Deaths_A,Military_Deaths_B,Civilian_Deaths,Economic_Loss_USD_Billions,Temperature_Avg_C,Rainfall_mm,Terrain_Type,Population_A_Millions,Population_B_Millions,GDP_A_Billions,GDP_B_Billions,Alliance_A,Alliance_B,Weapons_Used,Air_Strikes,Naval_Battles,Sanctions,Refugees_Millions,Ceasefire,Outcome,Latitude,Longitude,Climate_Zone,Resource_Dispute,UN_Involvement,conflict_type_valid,Conflict_Type_Valid,Year_Valid,Population_Valid,GDP_Valid,Conflict_Coordinates_Valid,On_Land,Land_Valid,Total_Deaths,Civilian_Ratio,Military_Deaths_Ratio_A,Military_Deaths_Ratio_B,Civilian_Deaths_IF_Label,Military_Deaths_IF_Label,Civ_Deaths_Valid,Mil_Deaths_Valid,Total_Deaths_Valid,GDP_Loss_Ratio,GDP_IF_Label,GDP_Loss_IF_Label,GDP_IF_Valid,GDP_Loss_IF_Valid,GDP_LOF_Label,GDP_Loss_LOF_Label,GDP_LOF_Valid,GDP_Loss_LOF_Valid,Coords_IF_Label,Coords_IF_Valid,DBSCAN_Cluster,Coords_DBSCAN_Valid,Total_Deaths_DBSCAN_Cluster,Total_Deaths_DBSCAN_Valid
Ukraine,Germany,Skirmish,1961,132,25821,17900,48217,55.86,19.9,2317.0,Plains,829.5,519.9,18321.7,22751.4,NATO,,Mixed,1494,189,No,17.36,Yes,Victory_B,-78.33,12.707,Tropical,,0,1,0,1,0,0,0,1,1,91938,0.5244512606321652,31.128390596745028,34.42969801884978,1,1,1,1,1,0.0013600142185518013,1,1,1,1,1,1,1,1,1,1,39,1,0,1
Ukraine,Ukraine,Cold Conflict,1955,1908,4554,37922,67288,393.58,20.8,322.5,Plains,312.9,766.1,14135.4,20701.8,Regional,,Cyber,367,35,Yes,4.19,Yes,Victory_B,69.344,-122.673,Arid,Water,0,1,0,0,0,0,0,1,1,109764,0.6130243066943625,14.554170661553213,49.500065265631115,1,1,1,1,1,0.01129769327041209,1,1,1,1,1,1,1,1,1,1,78,1,0,1
Canada,Canada,War,1965,706,33623,763,74541,340.13,3.1,2148.0,Plains,935.8,69.8,6892.9,24949.6,,Regional,Conventional,4877,154,Yes,15.55,No,Victory_B,-5.666,154.464,Temperate,Water,0,1,0,1,0,0,0,0,1,108927,0.6843206918394888,35.92968583030562,10.931232091690545,1,1,1,1,1,0.010681636178063909,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Ukraine,Japan,Cold Conflict,1969,949,13007,42631,23166,80.56,29.4,1832.4,Urban,1346.7,1389.2,2377.2,17934.2,NATO,NATO,Mixed,737,158,Yes,16.92,Yes,Victory_A,39.955,-8.072,Tropical,,0,1,0,1,0,0,0,1,1,78804,0.29396984924623115,9.658424296428306,30.68744601209329,1,1,1,1,1,0.003966245556682454,1,1,1,1,1,1,1,1,1,1,6,1,0,1
Japan,Iran,War,1972,264,41852,40921,148591,330.82,13.1,2209.3,Desert,1291.3,340.6,22210.5,3688.7,NATO,Regional,Cyber,4843,86,No,7.85,Yes,Victory_B,70.214,-155.646,Temperate,Land,0,1,0,1,0,0,0,1,1,231364,0.6422390691723864,32.410748857740266,120.14386376981795,1,1,1,1,1,0.012773367517143386,1,1,1,1,1,1,1,1,1,1,7,1,0,1
India,Russia,Cold Conflict,1958,1998,47253,22887,5496,316.89,11.7,999.6,Urban,792.8,805.8,7015.2,196.7,NATO,,Nuclear,1794,40,Yes,19.26,Yes,Stalemate,50.074,-109.604,Polar,,0,1,0,1,1,0,0,1,1,75636,0.07266381088370617,59.6026740665994,28.40282948622487,1,1,1,1,1,0.04393987714749234,-1,1,0,0,1,1,1,1,1,1,5,1,0,1
Australia,Brazil,Skirmish,2007,522,7281,21805,124859,191.38,23.8,2101.4,Desert,1180.9,302.0,17379.6,14317.1,,Regional,Nuclear,1302,23,No,1.97,No,Victory_A,71.663,-33.485,Temperate,,0,1,0,1,0,0,0,1,1,153945,0.8110623924128747,6.16563637903294,72.20198675496688,1,1,1,1,1,0.006037852520924892,1,1,1,1,1,1,1,1,1,1,11,1,0,1
Ukraine,France,Civil War,1988,1491,6849,32352,107261,495.94,17.5,2821.3,Plains,299.3,814.1,13608.8,4708.4,NATO,NATO,Cyber,3985,78,Yes,19.15,Yes,Stalemate,4.204,36.19,Temperate,,0,1,0,1,0,0,0,1,1,146462,0.7323469568898417,22.883394587370532,39.73958973099128,1,1,1,1,1,0.027075098814229252,1,1,1,1,1,1,1,1,1,1,21,1,0,1
Israel,Japan,Civil War,1986,1564,33164,7896,39328,27.41,8.9,1341.5,Urban,1303.3,914.3,4553.1,22494.2,Regional,NATO,Mixed,2946,101,No,11.18,Yes,Stalemate,-15.812,-16.717,Polar,Water,0,1,0,1,0,0,0,0,1,80388,0.48922724784793753,25.446175093992174,8.636115060702178,1,1,1,1,1,0.0010134098412780573,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Israel,Australia,Proxy War,1999,26,9921,7363,160729,245.57,29.9,1969.1,Forest,739.5,1101.3,6950.4,5913.7,,,Nuclear,770,190,Yes,13.27,No,Victory_A,22.151,78.518,Polar,Oil,0,1,0,1,0,0,0,1,1,178013,0.9029059675416964,13.415821501014198,6.685735040406792,1,1,1,1,1,0.01908955931623666,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Iran,China,Civil War,1983,1290,49820,12877,148343,45.8,24.0,1171.4,Urban,1008.2,1258.5,19594.8,18203.2,,Regional,Conventional,4374,21,No,7.58,No,Victory_B,47.96,-76.361,Temperate,Land,0,1,0,1,1,0,0,1,1,211040,0.7029141394996209,49.4147986510613,10.23202224870878,1,1,1,1,1,0.0012117043229800519,1,1,1,1,1,1,1,1,1,1,53,1,0,1
Russia,Australia,Skirmish,2024,175,32861,41638,134445,79.98,16.9,1052.2,Mountain,1246.8,374.3,10442.9,6731.0,Regional,NATO,Mixed,3016,17,Yes,18.43,No,Victory_B,48.344,16.135,Arid,Water,0,1,0,1,0,0,0,1,1,208944,0.6434499195956811,26.35627205646455,111.24231899545819,1,1,1,1,1,0.004657066828152021,1,1,1,1,1,-1,1,0,1,1,48,1,0,1
Russia,Australia,Cold Conflict,1993,1603,29381,41332,154360,473.4,31.9,2442.2,Urban,794.0,1184.8,1512.3,10223.4,,NATO,Nuclear,1653,153,Yes,10.76,Yes,Victory_B,56.871,106.522,Tropical,Water,0,1,0,1,0,0,0,1,1,225073,0.6858219333282979,37.003778337531486,34.88521269412559,1,1,1,1,1,0.040338454459469826,1,1,1,1,1,1,1,1,1,1,74,1,0,1
Turkey,Ukraine,Civil War,2020,55,31921,48886,74017,319.91,21.2,61.4,Plains,753.3,754.4,18199.6,8830.2,Regional,NATO,Nuclear,81,16,Yes,3.77,Yes,Victory_B,32.585,44.27,Arid,Oil,0,1,0,1,0,0,0,1,1,154824,0.47807187516147365,42.374883844417894,64.80116648992578,1,1,1,1,1,0.011835455682247002,1,1,1,1,1,1,1,1,1,1,66,1,0,1
Canada,Brazil,War,1995,1555,45425,42235,8661,313.76,5.2,1369.9,Urban,1013.5,817.2,14959.5,16964.2,NATO,NATO,Conventional,261,176,No,16.9,Yes,Victory_B,82.046,-78.75,Temperate,,0,1,0,1,0,0,0,1,1,96321,0.08991808639860467,44.81993093241243,51.682574645129705,1,1,1,1,1,0.009828434673925641,1,1,1,1,1,1,1,1,1,1,79,1,0,1
Brazil,Ukraine,Proxy War,2005,1180,4482,31166,13922,0.23,5.8,2455.1,Mountain,350.3,261.7,19715.1,12785.1,NATO,,Cyber,3706,130,Yes,13.14,No,Victory_A,62.447,-118.456,Polar,Water,0,1,0,1,0,0,0,1,1,49570,0.28085535606213435,12.794747359406223,119.09056171188384,1,1,1,1,1,7.07687952689522e-06,1,1,1,1,1,-1,1,0,1,1,9,1,0,1
France,Brazil,Civil War,1993,20,27703,46050,179838,262.0,6.6,115.0,Forest,1323.5,1257.6,2325.1,13931.6,,NATO,Conventional,668,103,No,4.23,Yes,Stalemate,25.72,23.278,Temperate,Water,0,1,0,1,0,0,0,1,1,253591,0.7091655460958788,20.93162070268228,36.61736641221374,1,1,1,1,0,0.016116431994193162,1,1,1,1,1,1,1,1,1,1,21,1,0,1
USA,Japan,Proxy War,1966,333,5169,34814,66754,498.26,-6.3,250.0,Urban,1080.2,512.3,18142.5,12957.3,NATO,,Cyber,1734,11,Yes,18.89,Yes,Victory_B,67.559,150.668,Arid,Land,0,1,0,1,0,0,0,1,1,106737,0.6254063726730187,4.785224958341048,67.95627561975405,1,1,1,1,1,0.01602132489598004,1,1,1,1,1,1,1,1,1,1,24,1,0,1
Germany,Turkey,Civil War,2008,1579,19723,21687,465,149.48,16.6,1312.7,Mountain,568.6,894.6,734.5,19905.3,Regional,NATO,Mixed,3814,23,Yes,4.74,Yes,Victory_A,67.523,-131.925,Polar,Oil,0,1,0,1,0,0,0,1,1,41875,0.011104477611940299,34.686950404502284,24.242119382964454,-1,1,0,1,1,0.007242318239517824,1,1,1,1,1,1,1,1,1,1,80,1,0,1
USA,Turkey,Proxy War,1959,907,44540,33059,76491,162.38,11.7,706.4,Forest,1333.0,640.7,18144.1,14719.0,NATO,NATO,Conventional,4019,27,No,9.9,Yes,Stalemate,36.608,138.211,Tropical,Water,0,1,0,1,0,0,0,1,1,154090,0.49640469855279384,33.41335333833458,51.598251911971275,1,1,1,1,1,0.004941104156333395,1,1,1,1,1,1,1,1,1,1,29,1,0,1
Turkey,Brazil,Proxy War,1994,911,7804,14275,70829,447.94,28.1,1626.9,Mountain,434.9,1009.9,1419.0,15481.2,Regional,NATO,Mixed,3857,100,No,11.12,Yes,Victory_A,-10.717,25.708,Polar,,0,1,0,1,0,0,0,1,1,92908,0.7623563094674302,17.944355024143483,14.135062877512626,1,1,1,1,1,0.02650501177500858,1,1,1,1,1,1,1,1,1,1,21,1,0,1
USA,China,Civil War,2008,401,28390,10151,88494,372.27,10.5,1987.2,Urban,566.6,1068.8,4668.6,552.3,Regional,NATO,Cyber,1899,133,Yes,12.7,No,Stalemate,2.003,-63.091,Polar,Water,0,1,0,1,1,1,0,1,1,127035,0.6966111701499587,50.10589481115425,9.497567365269461,1,1,1,1,1,0.07130379819571338,1,-1,1,1,1,-1,1,0,1,1,2,1,0,1
Australia,Canada,Civil War,2011,950,27560,5992,104498,52.91,24.9,836.5,Desert,865.2,1235.4,69.4,21761.1,Regional,NATO,Cyber,2231,29,No,3.27,No,Victory_B,61.648,-127.424,Tropical,Water,0,1,0,1,0,0,0,1,1,138050,0.7569576240492575,31.85390661118816,4.850250930872591,1,1,1,1,1,0.0024236733011154116,-1,1,0,0,1,1,1,1,1,1,5,1,0,1
UK,Ukraine,Proxy War,2008,1330,17609,3549,9938,490.89,-1.3,965.4,Mountain,328.6,757.4,2734.7,20996.2,,,Mixed,440,33,No,7.9,No,Stalemate,76.112,-20.462,Temperate,,0,1,0,1,0,0,0,1,1,31096,0.319590944172884,53.587948874010955,4.685767097966728,1,1,1,1,1,0.020685688279837678,1,1,1,1,1,1,1,1,1,1,44,1,0,1
Australia,Russia,Cold Conflict,2019,1911,4970,31633,73052,271.52,12.1,2306.4,Plains,1027.7,230.7,11862.5,24384.3,,,Conventional,728,15,No,4.33,No,Victory_B,73.933,-35.998,Tropical,,0,1,0,1,0,0,0,1,1,109655,0.6661985317586977,4.836041646394862,137.1174685739055,1,1,1,1,1,0.007490868159396139,1,1,1,1,1,1,1,1,1,1,11,1,0,1
USA,Australia,Proxy War,1983,802,2038,24008,46082,187.23,-6.1,1689.7,Mountain,837.3,163.7,16808.2,16911.9,NATO,NATO,Mixed,2423,184,No,0.25,No,Victory_A,-70.287,124.048,Polar,Oil,0,1,0,1,0,0,0,1,1,72128,0.6388919698314108,2.4340140929177116,146.658521686011,1,1,1,1,1,0.005552474636789332,1,1,1,1,1,1,1,1,1,1,14,1,0,1
Japan,Australia,Cold Conflict,2003,1324,44422,32422,149029,81.54,27.5,982.7,Mountain,325.4,67.1,5801.3,20518.9,Regional,NATO,Conventional,2376,26,No,1.36,No,Victory_A,2.086,-59.046,Temperate,Land,0,1,0,1,0,0,0,1,1,225873,0.6597911215594604,136.51505838967427,483.18926974664686,1,1,1,1,1,0.0030980007750700984,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Russia,Brazil,Civil War,1989,1706,36100,14112,38052,135.52,30.7,1228.2,Forest,1140.8,1057.7,24894.5,4983.8,NATO,,Conventional,1968,111,No,6.34,No,Stalemate,66.295,86.843,Tropical,,0,1,0,1,0,0,0,1,1,88264,0.4311157436780567,31.644460028050492,13.342157511581734,1,1,1,1,1,0.004535733291385387,-1,1,0,0,1,1,1,1,1,1,-1,0,0,1
USA,USA,Civil War,2016,353,31881,17512,38962,182.28,23.9,2937.9,Desert,1308.5,72.6,3813.1,6226.6,Regional,,Mixed,2743,136,Yes,12.17,No,Stalemate,60.744,168.731,Tropical,Water,0,1,1,1,1,1,0,1,1,88355,0.44097108256465395,24.364539549102027,241.21212121212122,1,1,1,1,1,0.01815592099365519,1,1,1,1,1,1,1,1,1,1,24,1,0,1
UK,Ukraine,War,2002,908,3565,30714,602,190.02,23.8,1491.0,Plains,462.6,1180.3,21093.7,16475.5,,NATO,Mixed,2856,25,No,1.93,No,Victory_B,-13.419,17.734,Polar,Water,0,1,0,1,0,0,0,1,1,34881,0.01725867951033514,7.706441850410721,26.022197746335678,-1,1,0,1,1,0.005057866550259256,1,1,1,1,1,1,1,1,1,1,21,1,0,1
France,USA,Civil War,2013,1154,540,44594,20190,402.65,-3.0,2988.2,Forest,241.4,897.0,2543.5,14684.5,NATO,Regional,Cyber,1759,5,No,13.54,Yes,Victory_B,63.539,168.29,Tropical,Water,0,1,0,1,0,1,0,1,1,65324,0.30907476578286697,2.236951118475559,49.71460423634337,1,1,1,1,1,0.023371836545159043,1,1,1,1,1,1,1,1,1,1,24,1,0,1
Germany,India,Skirmish,1997,1603,16226,29049,176760,320.72,22.7,2177.5,Urban,305.3,556.1,4602.6,13748.5,,NATO,Cyber,4531,176,No,14.17,Yes,Stalemate,51.686,82.278,Tropical,,0,1,0,1,1,0,0,1,1,222035,0.796090706420159,53.14772355060596,52.23700773242222,1,1,1,1,1,0.017476881494842274,1,1,1,1,1,1,1,1,1,1,0,1,0,1
UK,Russia,Civil War,1959,1356,6514,48547,82656,481.7,21.5,2339.1,Desert,859.8,848.8,24656.9,13909.5,Regional,NATO,Conventional,155,9,Yes,14.45,No,Victory_B,75.21,62.214,Arid,,0,1,0,1,0,0,0,0,1,137717,0.6001873407059405,7.576180507094674,57.194863336475024,1,1,1,1,1,0.012490146863591104,1,1,1,1,1,1,1,1,1,1,58,1,0,1
Canada,Ukraine,Civil War,2004,977,4070,28090,109960,275.88,6.1,2927.6,Mountain,204.6,252.1,4330.9,6603.1,NATO,Regional,Conventional,961,52,No,17.95,Yes,Victory_B,-15.784,42.572,Arid,,0,1,0,1,0,0,0,0,1,142120,0.7737123557556994,19.89247311827957,111.42403808012693,1,1,1,1,1,0.025231388329979877,1,1,1,1,1,1,1,1,1,1,65,1,0,1
Iran,India,Cold Conflict,1960,1627,6022,32930,122214,24.74,25.9,1999.4,Forest,227.8,897.9,19327.0,3153.0,NATO,NATO,Mixed,2650,50,No,10.32,Yes,Victory_B,67.78,78.559,Arid,Oil,0,1,0,1,1,0,0,1,1,161166,0.7583113063549384,26.435469710272166,36.67446263503731,1,1,1,1,1,0.0011005338078291815,1,1,1,1,1,1,1,1,1,1,81,1,0,1
Brazil,Canada,Civil War,1984,86,27603,8517,44967,407.4,13.6,2821.7,Forest,1303.9,896.0,18207.3,15022.5,NATO,Regional,Mixed,4526,22,No,16.76,No,Victory_A,68.964,149.578,Arid,,0,1,0,1,0,0,0,1,1,81087,0.5545525176662104,21.169568218421656,9.505580357142858,1,1,1,1,1,0.012260079807883283,1,1,1,1,1,1,1,1,1,1,24,1,0,1
Ukraine,Australia,Civil War,2017,875,35660,17526,15751,451.67,26.4,285.0,Forest,369.9,651.7,7854.8,16783.5,Regional,,Cyber,3869,45,Yes,2.4,Yes,Stalemate,-15.837,-51.809,Tropical,Water,0,1,0,1,0,0,0,1,1,68937,0.22848397812495466,96.40443363071101,26.892742059229704,1,1,1,1,1,0.01833202777789052,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Brazil,Australia,Proxy War,1962,1637,32882,10972,119328,287.02,3.0,1513.8,Mountain,1244.5,985.0,4700.6,9795.8,NATO,,Nuclear,2230,140,No,4.75,No,Victory_A,-73.94,-79.875,Temperate,,0,1,0,1,0,0,0,1,1,163182,0.7312571239474942,26.421856167135395,11.139086294416243,1,1,1,1,1,0.01979939847134461,1,1,1,1,1,1,1,1,1,1,4,1,0,1
Germany,Japan,Skirmish,2024,560,31519,18078,9063,303.1,-5.5,2449.7,Plains,1353.8,483.5,3914.4,18491.9,NATO,NATO,Cyber,3947,104,Yes,2.83,No,Victory_A,70.643,-8.013,Tropical,Oil,0,1,0,1,0,0,0,0,1,58660,0.15450051142175247,23.28187324567883,37.38986556359876,1,1,1,1,1,0.013527445405979567,1,1,1,1,1,1,1,1,1,1,61,1,0,1
Russia,India,Cold Conflict,1980,117,8259,22741,170235,244.64,31.0,2956.5,Plains,746.8,1292.3,4155.9,13725.4,,,Nuclear,1048,121,Yes,11.51,Yes,Stalemate,27.028,-11.676,Polar,Water,0,1,0,1,1,0,0,1,1,201235,0.8459512510249211,11.059185859667917,17.597307126828138,1,1,1,1,1,0.013681331894213508,1,1,1,1,1,1,1,1,1,1,6,1,0,1
Australia,China,War,2011,1763,24410,27227,134696,48.08,12.8,2809.5,Urban,1391.2,1271.7,24636.4,5907.9,NATO,NATO,Nuclear,4394,157,No,7.36,No,Victory_B,-79.843,-29.596,Tropical,Oil,0,1,0,1,1,0,0,0,1,186333,0.7228778584577075,17.54600345025877,21.409923724148776,1,1,1,1,1,0.0015741071165487504,1,1,1,1,1,1,1,1,1,1,47,1,0,1
China,Canada,Proxy War,1962,874,36968,34820,7888,197.87,8.3,1068.6,Urban,623.6,511.4,18138.0,1704.3,,,Conventional,4668,32,No,12.11,Yes,Stalemate,58.868,126.65,Temperate,,0,1,0,1,1,1,0,1,1,79676,0.09900095386314574,59.281590763309815,68.08760265936645,1,1,1,1,1,0.009972130246997576,1,1,1,1,1,1,1,1,1,1,38,1,0,1
Germany,UK,Proxy War,1964,999,38389,3391,180833,38.14,-4.0,402.2,Mountain,1258.6,321.9,482.6,1015.3,,,Nuclear,3038,184,No,15.14,No,Stalemate,-44.294,-73.94,Tropical,Land,0,1,0,1,0,1,0,1,1,222613,0.8123200352180691,30.501350707134915,10.534327430879156,1,1,1,1,1,0.025462313906135254,-1,-1,0,0,1,1,1,1,1,1,25,1,0,1
Ukraine,Russia,Skirmish,2006,1569,11512,8648,46147,174.31,8.2,942.0,Urban,621.8,730.2,16764.9,20906.4,,,Cyber,3278,30,No,16.89,No,Victory_A,17.589,97.24,Arid,Land,0,1,0,1,0,0,0,1,1,66307,0.6959597025955028,18.513991637182375,11.84333059435771,1,1,1,1,1,0.00462712993711393,1,1,1,1,1,1,1,1,1,1,22,1,0,1
UK,Israel,Cold Conflict,2024,44,11855,47372,186895,411.35,0.2,355.6,Plains,1140.6,155.9,23923.3,24258.0,Regional,Regional,Conventional,2285,22,No,4.44,No,Victory_B,-75.32,-18.075,Temperate,,0,1,0,1,0,0,0,1,1,246122,0.7593591795938599,10.393652463615641,303.8614496472097,1,1,1,1,1,0.008537544649065094,1,1,1,1,1,1,1,1,1,1,47,1,0,1
Iran,Ukraine,Civil War,1983,509,19117,44655,159761,324.25,1.0,1364.7,Plains,112.5,540.9,2680.0,2096.7,Regional,NATO,Mixed,2239,179,Yes,2.98,Yes,Victory_A,-79.426,-101.675,Arid,Oil,0,1,0,1,0,0,0,1,1,223533,0.7147087902009994,169.92888888888888,82.55684969495286,1,1,1,1,1,0.06788159189398539,1,-1,1,1,1,1,1,1,1,1,34,1,0,1
USA,Germany,Civil War,2015,1316,9291,4334,38383,249.23,21.0,2158.1,Mountain,317.5,1387.8,9270.6,8656.4,Regional,NATO,Mixed,428,176,No,4.68,No,Stalemate,-15.609,158.915,Tropical,Land,0,1,0,1,1,0,0,0,1,52008,0.7380210736809721,29.26299212598425,3.122928375846664,1,1,1,1,0,0.013902493445640653,1,1,1,1,1,1,1,1,1,1,64,1,0,1
Turkey,China,War,1965,849,251,26820,4485,488.3,32.8,60.0,Plains,272.0,357.5,17804.4,12885.8,NATO,NATO,Mixed,2131,83,No,14.92,No,Stalemate,80.496,-25.11,Polar,Water,0,1,0,1,1,0,0,1,1,31556,0.14212827988338192,0.9227941176470589,75.02097902097903,-1,1,0,1,0,0.015910616418270327,1,1,1,1,1,1,1,1,1,1,82,1,0,1
UK,Ukraine,Cold Conflict,1993,799,24388,48069,51083,162.9,-3.4,1304.3,Forest,360.3,854.5,5883.3,24872.4,Regional,NATO,Cyber,850,149,Yes,8.25,Yes,Stalemate,26.448,18.61,Polar,,0,1,0,1,0,0,0,1,1,123540,0.41349360531002105,67.68803774632251,56.25394967817437,1,1,1,1,1,0.005296579170690311,1,1,1,1,1,1,1,1,1,1,21,1,0,1
UK,Japan,Proxy War,1968,876,46729,48938,73022,15.34,3.4,179.0,Urban,706.2,1014.9,24453.6,4515.2,Regional,,Nuclear,2659,61,No,14.11,No,Victory_A,-80.319,73.338,Tropical,,0,1,0,1,0,0,0,1,1,168689,0.43287944086454955,66.16964032851882,48.21952901763721,1,1,1,1,1,0.0005295352241031731,1,1,1,1,1,1,1,1,1,1,15,1,0,1
Russia,Ukraine,Civil War,1990,684,12318,12297,173843,435.69,14.1,2197.0,Desert,725.3,277.1,23176.5,24468.5,,NATO,Cyber,3304,107,Yes,11.07,No,Victory_A,-21.079,117.288,Polar,Land,0,1,0,1,0,0,0,1,1,198458,0.8759687188221186,16.9833172480353,44.3774810537712,1,1,1,1,1,0.009144506244096967,1,1,1,1,1,1,1,1,1,1,83,1,0,1
Ukraine,UK,Cold Conflict,2010,121,17326,35819,32376,3.07,28.8,935.7,Mountain,257.1,953.9,18092.6,4423.4,,,Nuclear,488,113,No,8.59,Yes,Stalemate,29.555,13.702,Tropical,Land,0,1,0,1,0,0,0,1,1,85521,0.37857368365664573,67.3901205756515,37.550057658035435,1,1,1,1,1,0.00013634748623201278,1,1,1,1,1,1,1,1,1,1,3,1,0,1
China,Brazil,Civil War,1975,945,29122,7489,112676,107.83,29.1,349.2,Plains,1133.8,695.0,845.8,3479.0,NATO,NATO,Cyber,403,4,Yes,18.01,No,Victory_A,-77.664,-17.389,Arid,,0,1,0,1,1,0,0,1,1,149287,0.7547609637811732,25.685306050449817,10.775539568345323,1,1,1,1,1,0.02493294487606363,1,-1,1,1,1,1,1,1,1,1,47,1,0,1
Germany,China,War,2020,1780,3893,47534,173327,12.48,11.2,1370.7,Desert,1268.0,68.3,18823.2,16235.8,NATO,Regional,Cyber,4869,16,No,3.75,No,Stalemate,31.987,-86.439,Temperate,Oil,0,1,0,1,1,0,0,1,1,224754,0.7711853849097235,3.0701892744479493,695.9590043923865,1,1,1,1,1,0.0003559713625602556,1,1,1,1,1,1,1,1,1,1,36,1,0,1
China,Russia,Proxy War,1978,1688,38030,29175,66785,72.91,-6.6,1543.8,Desert,427.8,778.3,6241.8,2872.3,NATO,NATO,Mixed,3657,116,No,18.17,No,Victory_A,-83.676,125.409,Polar,,0,1,0,1,1,0,0,1,1,133990,0.4984327188596164,88.89668069191211,37.48554541950405,1,1,1,1,1,0.007999692783708759,1,1,1,1,1,1,1,1,1,1,41,1,0,1
Turkey,Iran,Skirmish,2017,907,4370,15724,133833,114.79,17.0,2549.7,Mountain,968.3,1010.1,21849.7,20306.0,,Regional,Nuclear,4990,101,Yes,4.44,Yes,Victory_A,-12.572,31.279,Polar,Land,0,1,0,1,0,0,0,1,1,153927,0.8694576000311837,4.513064133016627,15.566775566775567,1,1,1,1,1,0.0027230006855537927,1,1,1,1,1,1,1,1,1,1,21,1,0,1
Russia,UK,Civil War,2019,603,3703,24415,159144,313.85,11.4,2261.5,Forest,460.4,1119.2,10552.4,15723.6,,NATO,Cyber,1516,148,No,14.96,Yes,Stalemate,-30.894,-55.386,Arid,Oil,0,1,0,1,0,0,0,1,1,187262,0.8498467387937756,8.043006081668116,21.814689063616868,1,1,1,1,1,0.011944359872126657,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Brazil,Russia,Proxy War,1974,1864,31376,32843,103856,374.44,16.9,1691.8,Desert,1282.5,523.5,22288.2,10891.4,Regional,NATO,Nuclear,4278,89,No,9.25,Yes,Stalemate,-6.988,-37.96,Polar,Land,0,1,0,1,0,0,0,1,1,168075,0.617914621448758,24.464717348927874,62.737344794651385,1,1,1,1,1,0.011285247561754813,1,1,1,1,1,-1,1,0,1,1,59,1,0,1
Turkey,India,Cold Conflict,2014,841,46719,34110,144042,307.23,-0.9,1213.0,Urban,158.9,960.3,19815.1,1965.5,NATO,NATO,Conventional,4410,112,No,10.4,No,Victory_A,65.071,-70.438,Polar,Oil,0,1,0,1,1,0,0,1,1,224871,0.6405539175794122,294.0151038388924,35.520149953139644,1,1,1,1,1,0.014105672020054546,1,1,1,1,1,1,1,1,1,1,16,1,0,1
Ukraine,China,Civil War,1955,1095,15613,15736,22194,211.69,9.3,1469.9,Urban,796.7,872.3,1938.8,21317.6,NATO,,Conventional,3948,170,Yes,13.38,No,Stalemate,-15.378,-32.344,Polar,Land,0,1,0,1,1,0,0,0,1,53543,0.4145079655603907,19.597087987950292,18.039665252780008,1,1,1,1,1,0.009102440618496415,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Iran,Japan,Cold Conflict,1967,590,5242,25448,120320,309.11,21.3,1065.5,Forest,1285.9,893.0,17491.5,24845.7,NATO,NATO,Conventional,4754,35,Yes,6.89,No,Victory_B,48.987,-117.968,Polar,Oil,0,1,0,1,0,0,0,1,1,151010,0.7967684259320574,4.076522280115094,28.497200447928332,1,1,1,1,1,0.007301144147463697,1,1,1,1,-1,1,0,1,1,1,5,1,0,1
Canada,Turkey,Cold Conflict,1960,1154,25607,8198,88959,14.53,-9.2,2024.3,Forest,578.6,195.6,2600.1,12799.0,,Regional,Nuclear,995,184,No,8.05,No,Victory_B,-16.239,-163.969,Tropical,Water,0,1,0,1,0,0,0,0,1,122764,0.7246342575999478,44.256826823366744,41.9120654396728,1,1,1,1,1,0.0009435616367190289,1,1,1,1,1,1,1,1,-1,0,-1,0,-1,0
Canada,Ukraine,Proxy War,1975,535,4695,11223,160097,288.64,8.5,591.2,Desert,804.8,94.6,21379.6,4796.9,,,Cyber,170,139,No,0.15,No,Victory_B,-82.391,-38.429,Arid,Oil,0,1,0,1,0,0,0,1,1,176015,0.9095645257506463,5.833747514910537,118.63636363636364,1,1,1,1,1,0.01102668423968063,1,1,1,1,1,1,1,1,1,1,47,1,0,1
UK,Israel,Proxy War,1955,832,25852,18509,52590,331.94,-0.8,2686.3,Urban,881.6,322.1,17671.1,2549.5,NATO,NATO,Conventional,4243,52,Yes,13.54,No,Victory_B,-18.366,-55.664,Arid,Oil,0,1,0,1,0,0,0,1,1,96951,0.5424389640127487,29.323956442831214,57.46352064576218,1,1,1,1,1,0.016415932267093956,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Australia,Brazil,Skirmish,1988,1987,36153,21307,29920,39.99,17.0,2764.8,Desert,1005.2,952.4,5852.3,840.2,Regional,,Mixed,2269,12,No,18.46,Yes,Victory_B,76.324,-64.048,Temperate,,0,1,0,1,0,0,0,1,1,87380,0.3424124513618677,35.96597692001592,22.37190256194876,1,1,1,1,1,0.005975345536047815,1,1,1,1,1,1,1,1,1,1,27,1,0,1
